jplgroup,Lines,url,rfl,rflhdr
2018_08_14_c02,ang20180814t235951,https://avng.jpl.nasa.gov/avng/y18_data/ang20180814t235951.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180814t235951_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180814t235951_rfl.hdr
2018_08_15_c00,ang20180815t001445,https://avng.jpl.nasa.gov/avng/y18_data/ang20180815t001445.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t001445_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t001445_rfl.hdr
2018_08_15_c00,ang20180815t003030,https://avng.jpl.nasa.gov/avng/y18_data/ang20180815t003030.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t003030_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t003030_rfl.hdr
2018_08_15_c00,ang20180815t004542,https://avng.jpl.nasa.gov/avng/y18_data/ang20180815t004542.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t004542_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t004542_rfl.hdr
2018_08_15_c00,ang20180815t010206,https://avng.jpl.nasa.gov/avng/y18_data/ang20180815t010206.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t010206_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t010206_rfl.hdr
2018_08_15_c01,ang20180815t012018,https://avng.jpl.nasa.gov/avng/y18_data/ang20180815t012018.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t012018_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t012018_rfl.hdr
2018_08_15_c02,ang20180815t015701,https://avng.jpl.nasa.gov/avng/y18_data/ang20180815t015701.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t015701_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t015701_rfl.hdr
2018_08_15_c02,ang20180815t210120,https://avng.jpl.nasa.gov/avng/y18_data/ang20180815t210120.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t210120_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t210120_rfl.hdr
2018_08_15_c03,ang20180815t203458,https://avng.jpl.nasa.gov/avng/y18_data/ang20180815t203458.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t203458_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t203458_rfl.hdr
2018_08_15_c04,ang20180815t220100,https://avng.jpl.nasa.gov/avng/y18_data/ang20180815t220100.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t220100_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t220100_rfl.hdr
2018_08_15_c04,ang20180815t222106,https://avng.jpl.nasa.gov/avng/y18_data/ang20180815t222106.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t222106_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t222106_rfl.hdr
2018_08_15_c04,ang20180815t224039,https://avng.jpl.nasa.gov/avng/y18_data/ang20180815t224039.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t224039_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t224039_rfl.hdr
2018_08_15_c04,ang20180815t230026,https://avng.jpl.nasa.gov/avng/y18_data/ang20180815t230026.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t230026_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t230026_rfl.hdr
2018_08_15_c04,ang20180815t232013,https://avng.jpl.nasa.gov/avng/y18_data/ang20180815t232013.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t232013_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t232013_rfl.hdr
2018_08_15_c04,ang20180815t233957,https://avng.jpl.nasa.gov/avng/y18_data/ang20180815t233957.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t233957_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180815t233957_rfl.hdr
2018_08_18_c00,ang20180818t192851,https://avng.jpl.nasa.gov/avng/y18_data/ang20180818t192851.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180818t192851_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180818t192851_rfl.hdr
2018_08_18_c00,ang20180818t194758,https://avng.jpl.nasa.gov/avng/y18_data/ang20180818t194758.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180818t194758_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180818t194758_rfl.hdr
2018_08_18_c00,ang20180818t200730,https://avng.jpl.nasa.gov/avng/y18_data/ang20180818t200730.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180818t200730_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180818t200730_rfl.hdr
2018_08_18_c00,ang20180818t203358,https://avng.jpl.nasa.gov/avng/y18_data/ang20180818t203358.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180818t203358_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180818t203358_rfl.hdr
2018_08_18_c00,ang20180818t205326,https://avng.jpl.nasa.gov/avng/y18_data/ang20180818t205326.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180818t205326_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180818t205326_rfl.hdr
2018_08_18_c00,ang20180818t211227,https://avng.jpl.nasa.gov/avng/y18_data/ang20180818t211227.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180818t211227_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180818t211227_rfl.hdr
2018_08_18_c01,ang20180818t202459,https://avng.jpl.nasa.gov/avng/y18_data/ang20180818t202459.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180818t202459_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180818t202459_rfl.hdr
2018_08_18_c02,ang20180818t232352,https://avng.jpl.nasa.gov/avng/y18_data/ang20180818t232352.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180818t232352_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180818t232352_rfl.hdr
2018_08_19_c00,ang20180819t000224,https://avng.jpl.nasa.gov/avng/y18_data/ang20180819t000224.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180819t000224_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180819t000224_rfl.hdr
2018_08_19_c00,ang20180819t010027,https://avng.jpl.nasa.gov/avng/y18_data/ang20180819t010027.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180819t010027_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180819t010027_rfl.hdr
2018_08_19_c01,ang20180819t002232,https://avng.jpl.nasa.gov/avng/y18_data/ang20180819t002232.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180819t002232_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180819t002232_rfl.hdr
2018_08_19_c01,ang20180819t004028,https://avng.jpl.nasa.gov/avng/y18_data/ang20180819t004028.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180819t004028_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20180819t004028_rfl.hdr
2019_07_01_c00,ang20190701t220528,https://avng.jpl.nasa.gov/avng/y19_data/ang20190701t220528.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190701t220528_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190701t220528_rfl.hdr
2019_07_01_c00,ang20190701t222447,https://avng.jpl.nasa.gov/avng/y19_data/ang20190701t222447.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190701t222447_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190701t222447_rfl.hdr
2019_07_01_c00,ang20190701t224021,https://avng.jpl.nasa.gov/avng/y19_data/ang20190701t224021.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190701t224021_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190701t224021_rfl.hdr
2019_07_01_c00,ang20190701t225819,https://avng.jpl.nasa.gov/avng/y19_data/ang20190701t225819.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190701t225819_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190701t225819_rfl.hdr
2019_07_01_c00,ang20190701t231418,https://avng.jpl.nasa.gov/avng/y19_data/ang20190701t231418.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190701t231418_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190701t231418_rfl.hdr
2019_07_02_c00,ang20190702t183411,https://avng.jpl.nasa.gov/avng/y19_data/ang20190702t183411.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t183411_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t183411_rfl.hdr
2019_07_02_c01,ang20190702t190508,https://avng.jpl.nasa.gov/avng/y19_data/ang20190702t190508.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t190508_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t190508_rfl.hdr
2019_07_02_c01,ang20190702t195609,https://avng.jpl.nasa.gov/avng/y19_data/ang20190702t195609.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t195609_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t195609_rfl.hdr
2019_07_02_c01,ang20190702t200420,https://avng.jpl.nasa.gov/avng/y19_data/ang20190702t200420.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t200420_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t200420_rfl.hdr
2019_07_02_c01,ang20190702t201130,https://avng.jpl.nasa.gov/avng/y19_data/ang20190702t201130.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t201130_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t201130_rfl.hdr
2019_07_02_c01,ang20190702t201841,https://avng.jpl.nasa.gov/avng/y19_data/ang20190702t201841.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t201841_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t201841_rfl.hdr
2019_07_02_c01,ang20190702t202659,https://avng.jpl.nasa.gov/avng/y19_data/ang20190702t202659.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t202659_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t202659_rfl.hdr
2019_07_02_c02,ang20190702t192442,https://avng.jpl.nasa.gov/avng/y19_data/ang20190702t192442.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t192442_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t192442_rfl.hdr
2019_07_02_c02,ang20190702t193226,https://avng.jpl.nasa.gov/avng/y19_data/ang20190702t193226.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t193226_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t193226_rfl.hdr
2019_07_02_c02,ang20190702t193826,https://avng.jpl.nasa.gov/avng/y19_data/ang20190702t193826.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t193826_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t193826_rfl.hdr
2019_07_02_c02,ang20190702t194452,https://avng.jpl.nasa.gov/avng/y19_data/ang20190702t194452.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t194452_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t194452_rfl.hdr
2019_07_02_c03,ang20190702t205318,https://avng.jpl.nasa.gov/avng/y19_data/ang20190702t205318.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t205318_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t205318_rfl.hdr
2019_07_02_c03,ang20190702t205702,https://avng.jpl.nasa.gov/avng/y19_data/ang20190702t205702.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t205702_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t205702_rfl.hdr
2019_07_02_c03,ang20190702t210208,https://avng.jpl.nasa.gov/avng/y19_data/ang20190702t210208.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t210208_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t210208_rfl.hdr
2019_07_02_c03,ang20190702t210704,https://avng.jpl.nasa.gov/avng/y19_data/ang20190702t210704.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t210704_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t210704_rfl.hdr
2019_07_02_c03,ang20190702t211213,https://avng.jpl.nasa.gov/avng/y19_data/ang20190702t211213.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t211213_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t211213_rfl.hdr
2019_07_02_c03,ang20190702t211725,https://avng.jpl.nasa.gov/avng/y19_data/ang20190702t211725.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t211725_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190702t211725_rfl.hdr
2019_07_03_c00,ang20190703t002744,https://avng.jpl.nasa.gov/avng/y19_data/ang20190703t002744.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190703t002744_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190703t002744_rfl.hdr
2019_07_04_c00,ang20190704t193319,https://avng.jpl.nasa.gov/avng/y19_data/ang20190704t193319.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t193319_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t193319_rfl.hdr
2019_07_04_c01,ang20190704t194936,https://avng.jpl.nasa.gov/avng/y19_data/ang20190704t194936.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t194936_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t194936_rfl.hdr
2019_07_04_c01,ang20190704t195946,https://avng.jpl.nasa.gov/avng/y19_data/ang20190704t195946.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t195946_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t195946_rfl.hdr
2019_07_04_c01,ang20190704t201036,https://avng.jpl.nasa.gov/avng/y19_data/ang20190704t201036.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t201036_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t201036_rfl.hdr
2019_07_04_c01,ang20190704t201715,https://avng.jpl.nasa.gov/avng/y19_data/ang20190704t201715.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t201715_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t201715_rfl.hdr
2019_07_04_c01,ang20190704t202628,https://avng.jpl.nasa.gov/avng/y19_data/ang20190704t202628.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t202628_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t202628_rfl.hdr
2019_07_04_c02,ang20190704t211515,https://avng.jpl.nasa.gov/avng/y19_data/ang20190704t211515.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t211515_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t211515_rfl.hdr
2019_07_04_c02,ang20190704t213321,https://avng.jpl.nasa.gov/avng/y19_data/ang20190704t213321.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t213321_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t213321_rfl.hdr
2019_07_04_c02,ang20190704t220610,https://avng.jpl.nasa.gov/avng/y19_data/ang20190704t220610.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t220610_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t220610_rfl.hdr
2019_07_04_c02,ang20190704t222130,https://avng.jpl.nasa.gov/avng/y19_data/ang20190704t222130.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t222130_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t222130_rfl.hdr
2019_07_04_c02,ang20190704t223716,https://avng.jpl.nasa.gov/avng/y19_data/ang20190704t223716.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t223716_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t223716_rfl.hdr
2019_07_04_c02,ang20190704t230104,https://avng.jpl.nasa.gov/avng/y19_data/ang20190704t230104.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t230104_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190704t230104_rfl.hdr
2019_07_05_c00,ang20190705t173943,https://avng.jpl.nasa.gov/avng/y19_data/ang20190705t173943.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t173943_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t173943_rfl.hdr
2019_07_05_c00,ang20190705t174411,https://avng.jpl.nasa.gov/avng/y19_data/ang20190705t174411.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t174411_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t174411_rfl.hdr
2019_07_05_c00,ang20190705t175209,https://avng.jpl.nasa.gov/avng/y19_data/ang20190705t175209.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t175209_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t175209_rfl.hdr
2019_07_05_c00,ang20190705t175603,https://avng.jpl.nasa.gov/avng/y19_data/ang20190705t175603.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t175603_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t175603_rfl.hdr
2019_07_05_c00,ang20190705t201300,https://avng.jpl.nasa.gov/avng/y19_data/ang20190705t201300.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t201300_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t201300_rfl.hdr
2019_07_05_c00,ang20190705t213350,https://avng.jpl.nasa.gov/avng/y19_data/ang20190705t213350.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t213350_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t213350_rfl.hdr
2019_07_05_c00,ang20190705t213948,https://avng.jpl.nasa.gov/avng/y19_data/ang20190705t213948.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t213948_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t213948_rfl.hdr
2019_07_05_c00,ang20190705t214942,https://avng.jpl.nasa.gov/avng/y19_data/ang20190705t214942.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t214942_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t214942_rfl.hdr
2019_07_05_c00,ang20190705t215802,https://avng.jpl.nasa.gov/avng/y19_data/ang20190705t215802.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t215802_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t215802_rfl.hdr
2019_07_05_c01,ang20190705t181521,https://avng.jpl.nasa.gov/avng/y19_data/ang20190705t181521.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t181521_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t181521_rfl.hdr
2019_07_05_c01,ang20190705t182451,https://avng.jpl.nasa.gov/avng/y19_data/ang20190705t182451.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t182451_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t182451_rfl.hdr
2019_07_05_c01,ang20190705t183406,https://avng.jpl.nasa.gov/avng/y19_data/ang20190705t183406.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t183406_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t183406_rfl.hdr
2019_07_05_c01,ang20190705t184244,https://avng.jpl.nasa.gov/avng/y19_data/ang20190705t184244.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t184244_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t184244_rfl.hdr
2019_07_05_c01,ang20190705t185207,https://avng.jpl.nasa.gov/avng/y19_data/ang20190705t185207.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t185207_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t185207_rfl.hdr
2019_07_05_c01,ang20190705t190858,https://avng.jpl.nasa.gov/avng/y19_data/ang20190705t190858.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t190858_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t190858_rfl.hdr
2019_07_05_c01,ang20190705t192514,https://avng.jpl.nasa.gov/avng/y19_data/ang20190705t192514.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t192514_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t192514_rfl.hdr
2019_07_05_c01,ang20190705t194149,https://avng.jpl.nasa.gov/avng/y19_data/ang20190705t194149.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t194149_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190705t194149_rfl.hdr
